Ticker,Mean Return,Volatility,Sharpe Ratio,Max Drawdown,30 Day Return,90 Day Return,Correlation with SPY,Cluster
LKFN,0.1590292698036959,0.3067006233370941,0.5185162914680714,-0.4734740277125422,-0.0609123440144283,0.1035470128525721,0.4907898689696517,Cluster 2
LPLA,0.2939611185852545,0.3953459460288729,0.7435541493165733,-0.6529405948462006,0.0397746976966999,0.4902268188281471,0.5456097236126024,Cluster 4
LQDT,0.2853918094541665,0.549023571344088,0.5198170431107114,-0.7277580066645202,0.2967872052294138,0.4969866190251,0.2883334962047003,Cluster 1
LRCX,0.3217791287628558,0.4144443183947606,0.7764110025906046,-0.563931353836632,0.0342870842666473,-0.1304243443606046,0.6978803447760608,Cluster 2
LRMR,-0.0002040804927569,0.9211814548893358,-0.0002215421203648,-0.9975165564067195,-0.4215246857311721,-0.4980544920348404,0.1555373479043147,Cluster 1
MAR,0.190733507466331,0.3258212189102184,0.5853931432221685,-0.6126369500223884,0.0028288375148366,0.2474059452802917,0.6076829908987299,Cluster 4
MCHP,0.1836803963575844,0.3742835053962314,0.4907520468024178,-0.4968349131427245,-0.0813707741624726,-0.2761966484372002,0.7165132682741837,Cluster 2
MDGL,0.5862324174712431,1.228152996790906,0.4773284916480562,-0.9372937302781416,0.0692702948301899,0.2408316567972543,0.1449644921860062,Cluster 1
MESO,0.3625119367940275,0.9650147906561932,0.3756542804359772,-0.9565875801368072,0.9721114852879114,2.079315671175757,0.2463159649714466,Cluster 5
MFIC,0.114178964097293,0.3045211852718965,0.3749458810077419,-0.6777337214016574,0.0084634154632672,0.0414152541444108,0.5198847067913138,Cluster 4
MFIN,0.2067144057953592,0.604146086237839,0.3421596373860813,-0.861314488590858,-0.0146902516453669,0.2255106753324716,0.3296221956879013,Cluster 1
MGEE,0.1313641941968754,0.2749182550659654,0.4778300159272987,-0.339114363689894,-0.100082542411372,0.1067363727010857,0.4605313818449025,Cluster 2
MGNX,0.245147465432995,1.1285416678373412,0.2172250014505699,-0.9429513164719966,-0.0896358373183853,-0.0240240016633455,0.2073512652917066,Cluster 1
MITK,0.2417747066201351,0.4823876155536422,0.5012042159138919,-0.6504559291914026,0.2519684684602536,0.176532776909065,0.3278122787893931,Cluster 4
MPAA,-0.010752303862285,0.5086479144576126,-0.0211389913467955,-0.8906832274442873,0.0826210719774824,0.1692307545588567,0.3656488231563131,Cluster 1
MSTR,0.525276080147722,0.6903016489985553,0.7609370206630077,-0.8926657953683135,-0.1498018485061347,1.1644122292907633,0.395048102958755,Cluster 1
MVIS,0.5100223558044201,1.1117922581933593,0.4587388984280179,-0.9693645996209108,0.4719100717251501,0.4719100717251501,0.2180439573441953,Cluster 1
NBTB,0.1350110066537549,0.2944016368087743,0.4585946196401414,-0.3788284200665757,-0.0238285043221767,0.0420156864622645,0.5311537304516829,Cluster 2
NCMI,0.0444156342881515,0.8006281071887952,0.0554759867775638,-0.9884295093057244,0.0015081816959312,-0.0320699966375433,0.26037738917863,Cluster 1
NEO,0.2886460887796759,0.5480926006303433,0.5266374485765973,-0.8922845742449459,0.095744653193861,0.0172838744512546,0.4163441316627815,Cluster 4
NEOG,0.0236219606942797,0.3593754340861474,0.0657305938408054,-0.7767663149636997,-0.1684931488953382,-0.2436136498193306,0.5042593044731275,Cluster 4
NFLX,0.3855779971665211,0.4363089318449947,0.8837270315233965,-0.759473182516135,0.0817515383836879,0.2937180528257139,0.4785787226732626,Cluster 4
NTCT,0.0077453431470792,0.3423171863240725,0.0226262176031871,-0.6083869594399587,-0.0091491654782819,0.0581338824609176,0.509530654304488,Cluster 4
NTGR,0.1108333662466515,0.4200020707808722,0.2638876661740952,-0.78375356263483,0.1540373200606086,0.7922829901853727,0.389284796563628,Cluster 1
NVAX,0.43021130602315,1.1490089899952358,0.3744194429888088,-0.988247428885876,0.0983606247687063,-0.327759202658104,0.2132148900795542,Cluster 1
NWSA,0.1143572300693024,0.299699860204183,0.3815725172223697,-0.5062720543504615,-0.0377357765689062,-0.0070116953166569,0.6221711789862048,Cluster 2
OCFC,0.0954502006580265,0.3280665482715572,0.2909476786368891,-0.5900743998765802,-0.1166423590717915,0.1011498295312476,0.4815229192087683,Cluster 4
OCUL,0.2491483811158272,0.8356051626404849,0.2981652008091076,-0.9519297457429804,-0.0676855781536115,-0.044742688736583,0.277493899781589,Cluster 1
OMER,0.3495560503002918,0.9724014182433148,0.3594771086736791,-0.9595354057210598,0.4637037206579137,1.3980583468147856,0.2265563491294011,Cluster 1
ORLY,0.2181261812556052,0.2658024628738835,0.8206326566624048,-0.4200360004693222,-0.0227219031125321,0.0515486976455923,0.5096761229210868,Cluster 2
ORMP,0.2615820541674856,0.7890891049666379,0.3314987528291181,-0.9425210065496984,0.0852017854935187,-0.0202429292323214,0.192953550274837,Cluster 1
OSBC,0.1919497533959624,0.3491358361781383,0.5497853084838434,-0.6007261880535072,-0.0368361964367152,0.1180911612210424,0.4755746354996752,Cluster 4
OTLK,0.0597756908573354,1.1975181814717972,0.0499163117372203,-0.9983971402604604,-0.650646942883192,-0.7364016784401772,0.1120488242660936,Cluster 1
PAHC,0.0714312620863667,0.4196936077877547,0.1701985943099962,-0.7961575155185096,-0.137091816560673,0.1170423874919486,0.3790163929854978,Cluster 1
PANW,0.2960903734116511,0.3858853866137976,0.767301337865859,-0.4798336493838784,-0.0596382081970687,0.0413185360749319,0.4787716785434482,Cluster 2
PCTY,0.3002558742678886,0.4347168482850214,0.690692977399915,-0.5687653111904635,0.0084938975256443,0.3031292328758055,0.5544518768629632,Cluster 2
PDBC,0.0444482919243351,0.1798224652057376,0.2471787486256579,-0.4079507163598151,0.0302246661051959,0.0286637220905967,0.3184789923010391,Cluster 4
PEP,0.0942833201342598,0.1862932061188345,0.506101763443362,-0.2881709882499342,-0.0331939732347582,-0.1207323669892905,0.594649589876962,Cluster 2
PGEN,0.0667176888892456,0.8876887428672837,0.0751588768307952,-0.9901611111436328,0.3658536762655102,0.0,0.3281084486009199,Cluster 1
PHUN,1.1532600221284115,2.7454030571286108,0.4200694754578566,-0.9998132295645628,0.1672278110701575,0.5160349003087139,0.0803606897472945,Cluster 1
PKW,0.1192386804279743,0.1951876094013649,0.610892672919537,-0.409250650738978,-0.0410020414963784,0.0587484588247919,0.9200180471057212,Cluster 2
PLAY,0.2265686001589133,0.6666894596691245,0.3398412812336324,-0.9317982587588538,-0.2320441509327542,-0.109789578559145,0.418782737207287,Cluster 4
PLCE,0.1386842732680481,0.8032453257558971,0.17265493968177,-0.968199988822745,-0.2549857502445148,0.6816720885813212,0.2972942968782207,Cluster 1
PNQI,0.1564888515196407,0.2501794221279144,0.62550648725869,-0.5970104237973062,0.0192097135633515,0.1368394982041094,0.809218992941173,Cluster 2
PPCB,1.1913041022970376,3.624488582576132,0.3286819851010014,-0.9999999999999876,-0.3333333818397199,-0.6000000291038586,0.0703765986573533,Cluster 1
PPSI,0.5392924442885147,1.2863209255067771,0.4192518628864313,-0.8650047959007708,-0.1101850550537962,0.2815835978379548,0.08543103071688,Cluster 1
PRPL,0.0202341034558706,0.7664156573018502,0.0264009526202849,-0.985912643181326,-0.047619089206101,-0.3217391412515047,0.283136500375285,Cluster 1
PRQR,0.2336998098811108,0.9756305615314704,0.2395371968609375,-0.9775910361139178,-0.306282685424592,0.2500001124616,0.1752931739220417,Cluster 1
PSEC,0.0852965974447466,0.2662407665034728,0.3203739178073395,-0.4399133603961299,-0.0053411113642558,-0.1041902837900941,0.4655671061631294,Cluster 4
PTC,0.2136482584730145,0.3190727081989128,0.6695911401479823,-0.5437423519255173,-0.0323140864541602,0.0508658274812385,0.6237891158118355,Cluster 2
PTGX,0.5845541017447745,0.9490159246305416,0.6159581589448517,-0.8579190956349775,-0.0610557552655069,-0.068532824486086,0.2200105025893748,Cluster 4
PZZA,0.0548629433922411,0.3802124778689011,0.1442954836720485,-0.6997435035540418,-0.1235594822797083,-0.080009623665597,0.3370435607864457,Cluster 4
QQQ,0.1922859154961145,0.2181956525414587,0.8812545678909842,-0.3511873913225476,0.0311827749836322,0.0798649603209689,0.9292757756634816,Cluster 2
QQQX,0.1267867415829875,0.2081450178245975,0.6091269582528753,-0.3596156109957834,0.0734263853466263,0.1541479969004289,0.817362584447058,Cluster 2
QRVO,0.0918864014596759,0.4288069688112406,0.2142838343192225,-0.6712438574654402,0.0658436161352913,-0.3667481652456519,0.6050225390543409,Cluster 4
RAVE,0.2250131514119819,0.8592512277316342,0.2618712015180957,-0.973324658459566,-0.0719424639359734,0.44134077021723,0.1670382707191761,Cluster 1
RBBN,-0.0031618755996564,0.5574160038178626,-0.005672380373007,-0.9058227840858172,0.0694086722947751,0.2879256417482592,0.4148142513831287,Cluster 1
RCAT,2.5670906226997654,2.74543204205046,0.9350406724263706,-0.9998333333308498,1.734042745307872,3.0282132134713224,0.0606360074583092,Cluster 5
REG,0.0948429550786436,0.2996261556385169,0.3165376362972351,-0.5702173681283075,0.0131422144888637,0.0645455113516333,0.5397150953318054,Cluster 4
RGP,0.0333413347809547,0.3501230454674708,0.0952274784895655,-0.6052724102534477,0.0227817025532712,-0.1232398679032092,0.4587986175822127,Cluster 4
RING,0.143621028212914,0.372102078849882,0.3859721199538241,-0.5203623010265396,-0.0226441132643245,-0.1288000149570966,0.1977678060900226,Cluster 4
ROP,0.1520899898460006,0.2272797675667879,0.6691752260847759,-0.3524815331564195,-0.0517668056269049,-0.0465121384301904,0.7208121523527782,Cluster 2
ROST,0.177464506857827,0.3161162647173955,0.5613899905355338,-0.5141371539363848,0.0777393430200965,-0.0034220050529475,0.5896881316451965,Cluster 2
RRR,0.2604699530226151,0.5086467589079946,0.5120841693394721,-0.8938861112534989,-0.0858620546345536,-0.148301087257302,0.5460271876754196,Cluster 4
SABR,0.0257424664168301,0.6066062797626609,0.042436861067284,-0.9287314391074376,-0.0318302085321471,0.2586206811503484,0.5041597949857419,Cluster 1
SBAC,0.1041650805188551,0.2734032883028166,0.3809942490650797,-0.5079279992157665,-0.0782034539284952,-0.0625170311494945,0.5125772659831765,Cluster 4
SBRA,0.0956721140726704,0.3732473470625342,0.2563236278184222,-0.7492587688841967,-0.047304720255294,0.0897049555142341,0.4672827355144948,Cluster 4
SIGI,0.1787548122466449,0.2774606064852789,0.644252942826783,-0.4839384955706407,-0.0547807129875304,0.051761659238058,0.5497933367424164,Cluster 2
SLNO,0.7904643816722334,1.9766841675239388,0.3998941230264396,-0.998640761874971,-0.1322393547299558,-0.0751028359213883,0.0539691401261549,Cluster 1
SLP,0.252957264353934,0.4455551217242711,0.5677350613208189,-0.6900312437907944,-0.0305874540880571,-0.23547149836563,0.3589369465335237,Cluster 4
SLRC,0.1224233840908909,0.2890635436077539,0.423517205120179,-0.6306122379238432,0.0250918168748106,0.1083133987583333,0.4405517180255958,Cluster 4
SMCI,0.4312290833566052,0.6521672128384606,0.6612247210032914,-0.8484096025557223,0.6404736096552492,-0.4960484056978139,0.3708707213295377,Cluster 4
SMH,0.2769862694237268,0.3056084179015791,0.9063437169879592,-0.4530263611076928,0.0137250840290015,0.0033962941181953,0.8088600316465545,Cluster 2
SMMT,0.7862773564752097,1.4374301325432888,0.5470021385206565,-0.957499999552965,-0.025395967566947,0.3198963542273587,0.059459729205101,Cluster 1
SMTC,0.1896584328283536,0.466712187070459,0.4063712885211654,-0.8540058634954572,0.4024943449922364,0.7521246405350173,0.5802585195528487,Cluster 1
SNDX,0.2660392649296065,0.7284171239434459,0.3652292844096589,-0.7898423770575678,-0.1648767952783543,-0.349409425906826,0.2736541259944292,Cluster 4
SNY,0.0719082904086429,0.2327131169162651,0.3089997304901251,-0.3352462651541437,0.0054200242678232,-0.1267426954728651,0.438191067149848,Cluster 2
SPSC,0.2527049054644505,0.3540328736054123,0.7137893803220745,-0.4924986829624427,0.0419050303456269,-0.0534519967519926,0.537601095913469,Cluster 2
SRTS,0.2978264596536742,0.7299836669689453,0.4079905799677902,-0.8750835022436827,-0.094240811881434,0.0206489472202469,0.1932127334625036,Cluster 1
SSNC,0.1517138822201258,0.2852254286493167,0.5319086833827054,-0.4885557186326191,0.0357732356491071,0.0392331209608891,0.6730741585201816,Cluster 2
SSSS,0.1569961462310111,0.4365144179794386,0.3596585582618859,-0.7780635689950061,0.2199170020212892,0.4699999224073112,0.3215262238120361,Cluster 1
STX,0.1549027081096648,0.3951058594839859,0.3920536848326422,-0.6897790276946582,-0.1016514128687868,-0.1520276430040318,0.5245647110697401,Cluster 4
SYPR,0.3334006998899578,0.9438071533675082,0.3532508719608477,-0.7854545549912884,0.3088234946080148,0.1558441658972249,0.0783106291244098,Cluster 1
TBBK,0.2934893003725322,0.5104784758445202,0.574929824194825,-0.7377289359886794,-0.046039463207012,0.0625883780581504,0.4674515832485238,Cluster 4
TFSL,0.0691734272012127,0.2381556474799339,0.2904547002482526,-0.429400341927548,-0.1004648974419937,0.0025218331717,0.5404193846247357,Cluster 2
TOMZ,0.7578512920024985,1.3281905262908065,0.5705892919737385,-0.9718137244518126,0.3815789019632201,0.08247414571799,-0.0086402972330826,Cluster 1
TOUR,0.049101270947774,0.7912842454245644,0.0620526330856349,-0.976856315443687,-0.0097087384455645,0.2408758559853721,0.2061714613649363,Cluster 1
TOWN,0.1539801055354329,0.3039518826138896,0.5065936891433374,-0.5272119080691765,-0.0255712429373595,0.0495479182241427,0.5673864287252867,Cluster 2
TROO,0.6310762142506235,1.4013635076543156,0.4503301326198767,-0.9509999990463256,-0.1276595798646125,-0.6554622044461256,0.0417432018097866,Cluster 1
TRS,0.0537825897509823,0.3215030545589425,0.1672848484278464,-0.4131356728341981,-0.0371966394942231,0.0283762607771118,0.5058270812106496,Cluster 4
TRUP,0.3792856615173889,0.6126509437112301,0.6190893287779923,-0.8733672232067903,-0.0864290694401453,0.0619079403189386,0.3822928521772178,Cluster 4
TRVG,-0.113723134823495,0.6471981620185432,-0.1757160967033721,-0.9714792213861404,0.3132530786697305,0.0792079640304259,0.258489523447139,Cluster 1
TSEM,0.2151282942262617,0.3997149448407694,0.5382042803327264,-0.6228094539125693,0.1562289383538917,0.2765799323281188,0.4713337821398101,Cluster 4
TTD,0.6655108694435237,0.6791167871882432,0.9799652754851602,-0.6426907953445653,-0.005247589831357,0.1391877567627404,0.4861086909593977,Cluster 2
TTEK,0.2559594163530851,0.3055296526375829,0.8377563818877585,-0.369786400606361,-0.0333032361844186,-0.149638169404265,0.6273739773574581,Cluster 2
TTMI,0.2027753569883061,0.4048761031003964,0.500833107796496,-0.5618900855779463,0.0636011823430175,0.2582613067616817,0.5060363356359069,Cluster 4
TXMD,-0.0137112495329068,1.4201330988199343,-0.0096549045609177,-0.9984363636103544,-0.3857142650351228,-0.5085714203970773,0.1674044962974572,Cluster 1
TXRH,0.2472012611211611,0.3514922503124819,0.7032907863584344,-0.5804247290580492,-0.0857933335630748,0.0793048275410053,0.492790262528718,Cluster 2
UBSI,0.0928397501625821,0.323685281782866,0.2868210431170013,-0.5240132681458795,-0.1025375641313396,0.0436403441777679,0.5854501326371505,Cluster 4
UCTT,0.2863007477191185,0.5536612954494683,0.5171045006617203,-0.7933932059917831,0.0582867080095836,-0.0441371927804548,0.5206972822987687,Cluster 4
UMBF,0.1423335853510104,0.330417366822148,0.4307690806930967,-0.5024957177213903,-0.0680202485339068,0.1563934191246734,0.5691423018555712,Cluster 2
USIG,0.0243829020569162,0.0679352772219786,0.3589137051320936,-0.2144945583018073,-0.0028115828200239,-0.0132274038726639,0.236908723727625,Cluster 4
VCEL,0.5220547814744014,0.7153826437188969,0.729756006883972,-0.7397139027577886,0.0463033598775111,0.1559999967876233,0.3462031466726813,Cluster 4
VGIT,0.0113050117010348,0.0452942800920884,0.2495902722827356,-0.1605326545927621,0.0013842424409851,-0.0169745857829403,-0.1575001907505626,Cluster 4
VIGI,0.0857352533767865,0.1594133258600326,0.5378173556962449,-0.3100690025894722,-0.0153201988628182,-0.0638565438694135,0.8545694766471377,Cluster 2
VNQI,0.0232789264049849,0.1631658295938648,0.1426703523827777,-0.3834675055466425,-0.0171160155215283,-0.0441864749183873,0.723798941610363,Cluster 2
VONG,0.1748524016281378,0.2009421396573479,0.8701629331025388,-0.3271732678596644,0.0368478750199778,0.1064402017448655,0.9586009824678146,Cluster 2
VONV,0.0957416117698035,0.1734760997098831,0.5519008781608491,-0.3820601787486447,-0.0356999704873864,0.0187320892487299,0.936692156510608,Cluster 2
VRDN,0.3623361591120257,1.4276117006788742,0.2538058205461075,-0.9938107414928544,-0.0481628273461147,0.2496740473017482,0.10062986446635,Cluster 1
VRSK,0.1764706303845529,0.228990605404983,0.7706457217860727,-0.3087605340233846,-0.0177813578325666,0.02325366892912,0.6452417750305738,Cluster 2
VRSN,0.1616696055947399,0.2563356865008301,0.630694882174419,-0.3884656072838628,0.1441840542463446,0.1493307832662314,0.6707131296048329,Cluster 2
VSTM,0.1812028182348108,0.985566463807668,0.1838565179407041,-0.984848484201636,0.2957393643951909,1.15416661285692,0.2629614699359355,Cluster 1
VTGN,0.8414473326999847,2.4835524939393188,0.3388079514137074,-0.9966060607120244,0.1216729731248786,-0.1917808299709783,0.0925754083600744,Cluster 1
VUZI,0.3597691459713596,0.8676460374724672,0.4146496732923489,-0.9721949613239358,3.329670267769602,3.4269664275828333,0.3007189034071016,Cluster 5
VWOB,0.0329609828838744,0.0923808328458931,0.356794606288719,-0.2697415738811,-0.004970301898282,-0.0031758098808848,0.5566742361390183,Cluster 2
VYGR,0.1676461399592669,0.7777749285012507,0.2155458267114832,-0.9211114637259262,0.0053191862621519,-0.1499250357663609,0.3064662135574914,Cluster 1
WB,0.1195969202971706,0.541091890240848,0.2210288537940131,-0.940244641831548,0.1437125171924567,0.2290862327904055,0.3472933558328355,Cluster 1
WEN,0.1476992438198962,0.3542916913701748,0.4168859937095603,-0.6860939121425293,-0.0880236035461797,0.0019616551225278,0.4429194599165463,Cluster 4
WING,0.3613477350428616,0.430789674283085,0.8388031482978605,-0.6113432441961472,-0.1025641000792241,-0.2584604955066736,0.4349161267663227,Cluster 2
WVE,0.3662532242078736,0.8866474835073955,0.413076483067488,-0.9777173912667898,-0.0950987698229262,1.2409420159966773,0.2296219058577199,Cluster 1
XNCR,0.1699872356123785,0.524090362415622,0.3243471885819046,-0.7086117390863238,-0.0039011770168372,0.378524261371522,0.4175665835293749,Cluster 4
ZUMZ,0.0638085551977697,0.514334273441874,0.1240604767999791,-0.7561779345708556,-0.0961810040657732,-0.3104316330074511,0.3748515507913886,Cluster 4
